Atom_ID,E_Vac_Cell,E_f_vac_Zn
22129,-720035.364333465,0.3571734649898114
22132,-720035.397499801,0.39033980100188426
28871,-720035.278637239,0.27147723900392673
28877,-720035.521793877,0.5146338770003619
15734,-720035.779492145,0.7723321450478958
15740,-720035.41906526,0.41190525997202865
22134,-720035.517928493,0.5107684929692747
22139,-720035.309078933,0.30191893296554706
22488,-720034.952419339,0.05474066102638819
28541,-720035.39173676,0.384576760029942
28547,-720035.42931815,0.4221581500326844
28883,-720035.404912794,0.3977527940017732
15752,-720035.718537641,0.7113776409836116
15758,-720035.542959955,0.5357999550481888
22151,-720035.482456912,0.4752969120466711
22153,-720035.460815978,0.45365597799658797
22499,-720035.482943116,0.47578311598166845
28901,-720035.641378395,0.6342183950194719
28907,-720035.497848297,0.4906882969965788
22164,-720035.461055201,0.45389520100556335
22165,-720035.354996304,0.34783630402065835
22168,-720035.6261472,0.6189871999971198
22169,-720035.709687219,0.702527218994275
22170,-720035.43011327,0.4229532699403914
22175,-720035.349238702,0.34207870197255186
28571,-720035.76729702,0.760137019942105
28919,-720035.376067993,0.36890799299120924
33310,-720035.194559826,0.18739982604287586
27215,-720035.878203279,0.8710432789824533
27221,-720035.663576939,0.6564169390197473
33611,-720035.725238089,0.7180780889769646
33326,-720035.252294361,0.24513436100218466
33623,-720035.214072558,0.20691255797404817
27193,-720035.576774297,0.5696142970421912
33590,-720035.456601223,0.44944122296996436
33909,-720035.431107272,0.4239472720376777
33916,-720035.683620509,0.6764605089859667
27526,-720035.550028701,0.5428687009565162
33600,-720035.751290863,0.7441308630235123
33605,-720035.704187676,0.6970276759542154
33606,-720035.902788457,0.8956284569879623
33607,-720035.59226506,0.5851050600479918
33608,-720035.722511895,0.7153518949938568
33921,-720035.547297829,0.5401378289401161
33927,-720035.655555725,0.6483957249741631
33928,-720035.795423559,0.7882635590225088
33933,-720035.578214479,0.5710544790211695
27212,-720035.712071439,0.7049114390113952
