Atom_ID,E_Vac_Cell,E_f_vac_Zn
31004,-716265.998872254,0.8761122540128978
31007,-716266.068772986,0.9460129859182613
31013,-716265.857849925,0.7350899250270428
34692,-716265.906640977,0.7838809769857304
38381,-716265.777524697,0.6547646969813483
31014,-716265.935791287,0.8130312869581955
34700,-716265.804806405,0.6820464049489798
31017,-716266.101798246,0.9790382460016387
34706,-716265.874155131,0.7513951310213285
38392,-716265.699188067,0.576428066964783
31009,-716265.880240823,0.7574808229948955
31010,-716266.069682138,0.9469221380097421
31012,-716265.982866164,0.8601061639166998
31016,-716266.126640319,1.0038803189783918
34699,-716265.776639077,0.6538790769666063
34709,-716265.97877892,0.8560189199890571
34712,-716265.981045169,0.8582851690264048
31015,-716266.120700539,0.9979405389424043
31018,-716265.946605642,0.8238456419460105
31025,-716265.977600645,0.8548406450101735
34710,-716265.596105042,0.4733450419991838
34713,-716265.584891674,0.46213167396146826
38393,-716265.233057753,0.1102977529191973
38400,-716265.728804496,0.6060444959696012
34869,-716265.343300113,0.22054011295788012
34871,-716265.816821742,0.6940617419570314
31184,-716265.792377647,0.6696176469815525
31185,-716265.823092633,0.7003326330124962
31193,-716265.583066016,0.4603060159390422
34874,-716265.552968282,0.4302082819887998
34877,-716265.584008926,0.4612489259127157
34880,-716265.637543113,0.5147831129399689
34882,-716265.769656805,0.6468968049414086
38561,-716265.733435042,0.6106750419387224
31195,-716266.139137879,1.0163778789830955
31196,-716265.698496448,0.5757364479615914
31199,-716265.821090091,0.6983300909889492
34883,-716265.592441173,0.4696811730065944
34887,-716265.370047565,0.24728756493661574
38572,-716265.615228053,0.4924680529186132
31200,-716265.904255547,0.7814955469477551
31201,-716265.968518721,0.8457587210252511
31202,-716265.919891438,0.797131437950358
31203,-716266.234921447,1.112161446970478
31204,-716266.012420114,0.8896601139824467
31205,-716265.844544173,0.7217841729545595
31211,-716265.978655518,0.8558955180016907
34889,-716265.761754377,0.6389943770156803
34890,-716266.10307468,0.980314679935165
34892,-716265.838443023,0.7156830230053144
34893,-716265.682324179,0.5595641789516064
34900,-716266.012259012,0.8894990119408446
38590,-716265.459152844,0.3363928440050783
31210,-716265.55706193,0.4343019299232962
31214,-716265.737291934,0.6145319339377435
31217,-716265.872607464,0.7498474639398607
34903,-716265.845957031,0.7231970309769364
38585,-716265.804606899,0.6818468990061062
38592,-716265.601052609,0.47829260900855086
31221,-716266.135227839,1.012467838965878
34907,-716265.56884482,0.44608481999259464
31213,-716265.739725716,0.6169657159154864
31218,-716265.795224594,0.6724645939213785
31219,-716265.646542754,0.5237827539933475
31220,-716265.928204444,0.8054444439733031
31222,-716265.943054136,0.8202941359743106
34902,-716265.747571047,0.6248110470153021
34912,-716265.500366487,0.37760648692730836
41327,-716266.104549455,0.9817894549598547
41337,-716265.78938526,0.6666252599354463
45016,-716266.042188641,0.9194286410022157
45022,-716265.837224986,0.7144649860240149
41489,-716266.068209625,0.9454496249347555
45364,-716265.527325712,0.40456571199703983
37816,-716265.550365142,0.4276051419112461
41496,-716265.759493823,0.6367338230158763
41498,-716265.90569669,0.782936689935215
41499,-716265.921835314,0.7990753139858695
41500,-716265.717857658,0.5950976580172407
41505,-716265.721252726,0.5984927260107922
41681,-716266.101183432,0.9784234320070224
45184,-716265.93253634,0.8097763399384545
45194,-716265.505206504,0.38244650399085156
45370,-716265.70650206,0.5837420600257444
37820,-716265.922993066,0.8002330659912529
37822,-716265.972666187,0.8499061869481208
41509,-716265.943254178,0.8204941780097412
41511,-716265.541062776,0.41830277596838794
45192,-716265.468003456,0.3452434559842201
41507,-716265.789140099,0.6663800989301505
41510,-716265.773520024,0.6507600239967557
41512,-716265.947816762,0.8250567619945484
41513,-716265.592138026,0.4693780259951579
41517,-716265.977960756,0.8552007560176405
45203,-716265.536708731,0.413948730940521
45204,-716265.705718348,0.5829583480046692
45363,-716265.806025287,0.6832652869891005
37989,-716266.037931563,0.9151715629525112
41675,-716265.692622373,0.5698623729660737
37990,-716265.799659019,0.6768990189559387
41676,-716265.708107843,0.5853478429164367
41679,-716265.916281119,0.7935211189580711
41680,-716265.633260771,0.5105007710191982
45365,-716265.86322685,0.7404668500205132
